MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
53950;2006;08;03;;0.110206;0.000070;0.269965;0.000083;;0.1805664;0.0000148;0.0001494;0.0000059;;;;;;-0.000070;0.000042;-0.000244;0.000039
53951;2006;08;04;;0.109279;0.000070;0.269021;0.000083;;0.1804954;0.0000097;0.0000043;0.0000059;;;;;;-0.000108;0.000042;-0.000294;0.000039
53952;2006;08;05;;0.108734;0.000070;0.267850;0.000082;;0.1805136;0.0000125;-0.0001391;0.0000059;;;;;;-0.000121;0.000042;-0.000280;0.000038
53953;2006;08;06;;0.108476;0.000070;0.266511;0.000082;;0.1806675;0.0000183;-0.0002164;0.0000059;;;;;;-0.000124;0.000041;-0.000239;0.000038
53954;2006;08;07;;0.108297;0.000070;0.265208;0.000082;;0.1808892;0.0000153;-0.0001840;0.0000059;;;;;;-0.000126;0.000041;-0.000198;0.000037
53955;2006;08;08;;0.108449;0.000070;0.264119;0.000082;;0.1809939;0.0000082;-0.0000070;0.0000059;;;;;;-0.000128;0.000040;-0.000157;0.000037
53956;2006;08;09;;0.108446;0.000070;0.263498;0.000082;;0.1808146;0.0000136;0.0003176;0.0000059;;;;;;-0.000121;0.000040;-0.000164;0.000036
53957;2006;08;10;;0.107809;0.000070;0.262837;0.000082;;0.1802984;0.0000184;0.0006548;0.0000059;;;;;;-0.000111;0.000039;-0.000184;0.000036
53958;2006;08;11;;0.106930;0.000070;0.261782;0.000082;;0.1794876;0.0000091;0.0009778;0.0000059;;;;;;-0.000101;0.000039;-0.000204;0.000035
53959;2006;08;12;;0.105990;0.000070;0.260834;0.000082;;0.1784048;0.0000150;0.0010876;0.0000059;;;;;;-0.000095;0.000038;-0.000191;0.000035
53960;2006;08;13;;0.105128;0.000070;0.259995;0.000082;;0.1772783;0.0000149;0.0010820;0.0000059;;;;;;-0.000090;0.000038;-0.000165;0.000034
53961;2006;08;14;;0.104447;0.000070;0.259455;0.000082;;0.1763026;0.0000135;0.0009151;0.0000059;;;;;;-0.000086;0.000037;-0.000140;0.000033
53962;2006;08;15;;0.103483;0.000070;0.258934;0.000082;;0.1755904;0.0000133;0.0006338;0.0000059;;;;;;-0.000082;0.000037;-0.000115;0.000033
53963;2006;08;16;;0.102129;0.000070;0.258713;0.000082;;0.1751815;0.0000091;0.0002916;0.0000059;;;;;;-0.000078;0.000036;-0.000090;0.000032
53964;2006;08;17;;0.100615;0.000070;0.258105;0.000082;;0.1750511;0.0000049;0.0000417;0.0000059;;;;;;-0.000074;0.000036;-0.000065;0.000032
53965;2006;08;18;;0.099404;0.000070;0.257389;0.000082;;0.1751023;0.0000100;-0.0001581;0.0000059;;;;;;-0.000064;0.000035;-0.000138;0.000032
53966;2006;08;19;;0.098123;0.000070;0.256555;0.000082;;0.1752365;0.0000118;-0.0001735;0.0000059;;;;;;-0.000063;0.000035;-0.000166;0.000031
53967;2006;08;20;;0.096563;0.000070;0.255837;0.000082;;0.1753961;0.0000142;-0.0001360;0.0000059;;;;;;-0.000066;0.000034;-0.000168;0.000031
53968;2006;08;21;;0.095053;0.000070;0.255476;0.000083;;0.1754496;0.0000111;-0.0000227;0.0000059;;;;;;-0.000069;0.000034;-0.000170;0.000031
53969;2006;08;22;;0.093961;0.000070;0.255277;0.000083;;0.1753320;0.0000048;0.0001816;0.0000058;;;;;;-0.000073;0.000033;-0.000171;0.000031
53970;2006;08;23;;0.092932;0.000070;0.254984;0.000083;;0.1750183;0.0000026;0.0003743;0.0000058;;;;;;-0.000030;0.000033;-0.000262;0.000030
53971;2006;08;24;;0.091518;0.000071;0.254428;0.000083;;0.1745218;0.0000017;0.0005708;0.0000058;;;;;;0.000028;0.000033;-0.000380;0.000030
53972;2006;08;25;;0.090503;0.000071;0.253985;0.000083;;0.1738813;0.0000041;0.0007020;0.0000058;;;;;;-0.000088;0.000033;-0.000203;0.000030
53973;2006;08;26;;0.089681;0.000071;0.254041;0.000083;;0.1731744;0.0000157;0.0007568;0.0000057;;;;;;-0.000128;0.000033;-0.000121;0.000030
53974;2006;08;27;;0.088548;0.000071;0.254157;0.000083;;0.1724272;0.0000138;0.0007236;0.0000057;;;;;;-0.000120;0.000032;-0.000111;0.000030
53975;2006;08;28;;0.087095;0.000071;0.254275;0.000083;;0.1717179;0.0000081;0.0006818;0.0000057;;;;;;-0.000111;0.000032;-0.000100;0.000030
53976;2006;08;29;;0.085793;0.000071;0.254109;0.000083;;0.1711133;0.0000047;0.0005930;0.0000057;;;;;;-0.000102;0.000032;-0.000090;0.000030
53977;2006;08;30;;0.084538;0.000071;0.254165;0.000083;;0.1706349;0.0000032;0.0004252;0.0000056;;;;;;-0.000122;0.000032;-0.000069;0.000031
53978;2006;08;31;;0.083366;0.000071;0.254132;0.000083;;0.1703128;0.0000022;0.0002546;0.0000057;;;;;;-0.000149;0.000031;-0.000046;0.000031
53979;2006;09;01;;0.082464;0.000071;0.254220;0.000084;;0.1701813;0.0000069;0.0000586;0.0000057;;;;;;-0.000009;0.000032;-0.000112;0.000031
53980;2006;09;02;;0.081259;0.000071;0.254303;0.000084;;0.1701208;0.0000102;0.0000047;0.0000057;;;;;;-0.000007;0.000032;-0.000152;0.000031
53981;2006;09;03;;0.079716;0.000072;0.254388;0.000083;;0.1700971;0.0000097;0.0000010;0.0000057;;;;;;-0.000076;0.000032;-0.000171;0.000031
53982;2006;09;04;;0.078218;0.000072;0.254431;0.000083;;0.1699897;0.0000080;0.0001270;0.0000057;;;;;;-0.000145;0.000032;-0.000189;0.000031
53983;2006;09;05;;0.077178;0.000072;0.254422;0.000084;;0.1696457;0.0000063;0.0005172;0.0000057;;;;;;-0.000213;0.000032;-0.000207;0.000031
53984;2006;09;06;;0.076818;0.000072;0.254490;0.000084;;0.1689549;0.0000045;0.0008666;0.0000058;;;;;;-0.000085;0.000032;-0.000124;0.000031
53985;2006;09;07;;0.076194;0.000072;0.254817;0.000084;;0.1678763;0.0000049;0.0012664;0.0000058;;;;;;-0.000060;0.000032;0.000068;0.000031
53986;2006;09;08;;0.075102;0.000072;0.255152;0.000084;;0.1664764;0.0000058;0.0015181;0.0000058;;;;;;-0.000064;0.000032;0.000290;0.000031
53987;2006;09;09;;0.073795;0.000072;0.254922;0.000084;;0.1648752;0.0000314;0.0015814;0.0000058;;;;;;-0.000077;0.000032;0.000275;0.000031
53988;2006;09;10;;0.072459;0.000072;0.254604;0.000084;;0.1633437;0.0000199;0.0014973;0.0000058;;;;;;-0.000095;0.000032;0.000173;0.000031
53989;2006;09;11;;0.070753;0.000072;0.254174;0.000084;;0.1620501;0.0000065;0.0011904;0.0000059;;;;;;-0.000112;0.000032;0.000070;0.000030
53990;2006;09;12;;0.069082;0.000072;0.253889;0.000084;;0.1610726;0.0000029;0.0009146;0.0000059;;;;;;-0.000129;0.000032;-0.000033;0.000030
53991;2006;09;13;;0.067292;0.000072;0.253431;0.000084;;0.1603390;0.0000025;0.0006322;0.0000059;;;;;;-0.000060;0.000032;-0.000010;0.000030
53992;2006;09;14;;0.065828;0.000072;0.252641;0.000084;;0.1598335;0.0000029;0.0004462;0.0000059;;;;;;-0.000019;0.000032;-0.000056;0.000030
53993;2006;09;15;;0.064596;0.000072;0.252192;0.000084;;0.1594832;0.0000125;0.0002679;0.0000059;;;;;;0.000039;0.000032;-0.000127;0.000030
53994;2006;09;16;;0.063355;0.000072;0.252152;0.000084;;0.1591672;0.0000115;0.0003262;0.0000060;;;;;;0.000050;0.000032;-0.000111;0.000030
53995;2006;09;17;;0.061836;0.000072;0.252239;0.000084;;0.1588043;0.0000118;0.0003856;0.0000060;;;;;;0.000041;0.000032;-0.000062;0.000030
53996;2006;09;18;;0.060231;0.000072;0.252241;0.000084;;0.1583418;0.0000096;0.0005097;0.0000060;;;;;;0.000032;0.000032;-0.000013;0.000030
53997;2006;09;19;;0.058538;0.000072;0.252706;0.000085;;0.1577206;0.0000045;0.0006954;0.0000060;;;;;;0.000023;0.000032;0.000035;0.000031
53998;2006;09;20;;0.056453;0.000072;0.253051;0.000085;;0.1568938;0.0000024;0.0008614;0.0000060;;;;;;-0.000178;0.000032;0.000371;0.000031
53999;2006;09;21;;0.054216;0.000072;0.253160;0.000085;;0.1558915;0.0000033;0.0010735;0.0000061;;;;;;-0.000102;0.000032;0.000346;0.000031
54000;2006;09;22;;0.051710;0.000072;0.253348;0.000085;;0.1547731;0.0000048;0.0011353;0.0000061;;;;;;0.000071;0.000032;0.000192;0.000031
54001;2006;09;23;;0.049141;0.000072;0.253107;0.000085;;0.1536046;0.0000049;0.0011486;0.0000062;;;;;;0.000121;0.000032;0.000118;0.000031
54002;2006;09;24;;0.047171;0.000072;0.252906;0.000085;;0.1524494;0.0000045;0.0011572;0.0000063;;;;;;0.000126;0.000032;0.000074;0.000031
54003;2006;09;25;;0.045016;0.000072;0.252726;0.000085;;0.1513660;0.0000040;0.0010710;0.0000063;;;;;;0.000131;0.000032;0.000029;0.000031
54004;2006;09;26;;0.043253;0.000072;0.252314;0.000085;;0.1503983;0.0000036;0.0009474;0.0000064;;;;;;0.000136;0.000032;-0.000015;0.000031
54005;2006;09;27;;0.041665;0.000072;0.252097;0.000085;;0.1495318;0.0000116;0.0007825;0.0000065;;;;;;0.000122;0.000032;-0.000014;0.000031
54006;2006;09;28;;0.039898;0.000072;0.252170;0.000085;;0.1488009;0.0000182;0.0006762;0.0000065;;;;;;0.000104;0.000032;0.000000;0.000032
54007;2006;09;29;;0.037470;0.000072;0.252317;0.000085;;0.1482181;0.0000113;0.0006536;0.0000066;;;;;;0.000085;0.000032;0.000013;0.000032
54008;2006;09;30;;0.035031;0.000072;0.252322;0.000085;;0.1475667;0.0000099;0.0006394;0.0000067;;;;;;0.000056;0.000032;0.000005;0.000032
54009;2006;10;01;;0.032540;0.000072;0.252664;0.000085;;0.1468202;0.0000101;0.0007675;0.0000067;;;;;;0.000023;0.000032;-0.000012;0.000032
54010;2006;10;02;;0.030295;0.000072;0.252823;0.000085;;0.1459824;0.0000072;0.0009678;0.0000068;;;;;;-0.000011;0.000032;-0.000029;0.000032
54011;2006;10;03;;0.028269;0.000072;0.253057;0.000085;;0.1448826;0.0000029;0.0012144;0.0000068;;;;;;-0.000044;0.000031;-0.000045;0.000032
54012;2006;10;04;;0.026894;0.000072;0.253402;0.000085;;0.1434199;0.0000021;0.0015914;0.0000069;;;;;;-0.000060;0.000031;-0.000077;0.000032
54013;2006;10;05;;0.026045;0.000072;0.253970;0.000085;;0.1415916;0.0000022;0.0019783;0.0000070;;;;;;-0.000070;0.000032;-0.000112;0.000032
54014;2006;10;06;;0.025223;0.000072;0.254239;0.000085;;0.1394473;0.0000053;0.0022660;0.0000070;;;;;;-0.000056;0.000032;0.000053;0.000032
54015;2006;10;07;;0.024272;0.000072;0.254650;0.000085;;0.1371601;0.0000077;0.0022551;0.0000071;;;;;;-0.000039;0.000032;0.000099;0.000032
54016;2006;10;08;;0.023577;0.000072;0.255213;0.000085;;0.1349797;0.0000090;0.0020887;0.0000072;;;;;;-0.000022;0.000032;0.000075;0.000032
54017;2006;10;09;;0.022350;0.000072;0.256172;0.000085;;0.1331007;0.0000074;0.0017566;0.0000073;;;;;;-0.000006;0.000032;0.000051;0.000032
54018;2006;10;10;;0.020385;0.000072;0.257294;0.000085;;0.1315838;0.0000044;0.0014446;0.0000073;;;;;;0.000010;0.000032;0.000027;0.000033
54019;2006;10;11;;0.018254;0.000072;0.257960;0.000085;;0.1303260;0.0000113;0.0011383;0.0000074;;;;;;-0.000043;0.000032;0.000073;0.000033
54020;2006;10;12;;0.015686;0.000072;0.258306;0.000085;;0.1292889;0.0000171;0.0010044;0.0000075;;;;;;-0.000065;0.000032;0.000039;0.000033
54021;2006;10;13;;0.012980;0.000072;0.258022;0.000085;;0.1284041;0.0000084;0.0008569;0.0000077;;;;;;-0.000072;0.000032;-0.000023;0.000032
54022;2006;10;14;;0.011140;0.000072;0.257619;0.000085;;0.1275783;0.0000054;0.0008581;0.0000078;;;;;;-0.000044;0.000032;-0.000033;0.000032
54023;2006;10;15;;0.009785;0.000071;0.257880;0.000085;;0.1266898;0.0000046;0.0008897;0.0000079;;;;;;-0.000004;0.000031;-0.000021;0.000032
54024;2006;10;16;;0.008391;0.000071;0.258766;0.000084;;0.1256693;0.0000039;0.0009484;0.0000080;;;;;;0.000037;0.000031;-0.000010;0.000032
54025;2006;10;17;;0.007183;0.000071;0.259870;0.000084;;0.1245031;0.0000031;0.0011918;0.0000081;;;;;;0.000078;0.000031;0.000001;0.000031
54026;2006;10;18;;0.006147;0.000071;0.260601;0.000084;;0.1231942;0.0000070;0.0013310;0.0000081;;;;;;0.000121;0.000031;0.000043;0.000032
54027;2006;10;19;;0.005199;0.000071;0.261547;0.000084;;0.1217800;0.0000105;0.0014334;0.0000082;;;;;;0.000165;0.000031;0.000093;0.000032
54028;2006;10;20;;0.004152;0.000071;0.262288;0.000084;;0.1203127;0.0000081;0.0015232;0.0000083;;;;;;0.000209;0.000031;0.000144;0.000032
54029;2006;10;21;;0.003442;0.000071;0.263090;0.000084;;0.1188018;0.0000078;0.0014726;0.0000084;;;;;;0.000188;0.000031;0.000133;0.000032
54030;2006;10;22;;0.002975;0.000071;0.264065;0.000084;;0.1173489;0.0000101;0.0013827;0.0000084;;;;;;0.000143;0.000031;0.000099;0.000032
54031;2006;10;23;;0.002267;0.000071;0.265053;0.000084;;0.1159950;0.0000085;0.0013431;0.0000084;;;;;;0.000098;0.000031;0.000065;0.000032
54032;2006;10;24;;0.001035;0.000071;0.266298;0.000084;;0.1147879;0.0000045;0.0012029;0.0000084;;;;;;0.000053;0.000031;0.000032;0.000032
54033;2006;10;25;;-0.000596;0.000072;0.267407;0.000084;;0.1137354;0.0000094;0.0009728;0.0000084;;;;;;0.000038;0.000031;-0.000012;0.000032
54034;2006;10;26;;-0.002019;0.000072;0.267979;0.000084;;0.1128334;0.0000141;0.0008328;0.0000084;;;;;;0.000030;0.000031;-0.000058;0.000032
54035;2006;10;27;;-0.002515;0.000072;0.268604;0.000084;;0.1120481;0.0000098;0.0007433;0.0000084;;;;;;0.000022;0.000030;-0.000104;0.000031
54036;2006;10;28;;-0.002963;0.000072;0.269051;0.000084;;0.1112964;0.0000066;0.0007403;0.0000084;;;;;;0.000036;0.000030;-0.000091;0.000031
54037;2006;10;29;;-0.003178;0.000072;0.269617;0.000085;;0.1105056;0.0000049;0.0009063;0.0000083;;;;;;0.000060;0.000030;-0.000056;0.000030
54038;2006;10;30;;-0.003279;0.000072;0.270697;0.000085;;0.1095367;0.0000037;0.0010636;0.0000083;;;;;;0.000083;0.000029;-0.000021;0.000030
54039;2006;10;31;;-0.003871;0.000072;0.271727;0.000085;;0.1082855;0.0000025;0.0013390;0.0000082;;;;;;0.000106;0.000029;0.000015;0.000029
54040;2006;11;01;;-0.004186;0.000073;0.272858;0.000085;;0.1067014;0.0000033;0.0016911;0.0000082;;;;;;0.000112;0.000029;0.000077;0.000029
54041;2006;11;02;;-0.004286;0.000073;0.274166;0.000085;;0.1048562;0.0000046;0.0019697;0.0000082;;;;;;0.000114;0.000029;0.000146;0.000029
54042;2006;11;03;;-0.004584;0.000073;0.275383;0.000085;;0.1028856;0.0000060;0.0020677;0.0000081;;;;;;0.000116;0.000029;0.000215;0.000029
54043;2006;11;04;;-0.005115;0.000073;0.276067;0.000085;;0.1008890;0.0000095;0.0019831;0.0000081;;;;;;0.000120;0.000029;0.000189;0.000029
54044;2006;11;05;;-0.005786;0.000073;0.276840;0.000086;;0.0991173;0.0000094;0.0016508;0.0000081;;;;;;0.000126;0.000029;0.000129;0.000028
54045;2006;11;06;;-0.006490;0.000073;0.277730;0.000086;;0.0977066;0.0000062;0.0012598;0.0000080;;;;;;0.000131;0.000028;0.000068;0.000028
54046;2006;11;07;;-0.007283;0.000073;0.279311;0.000086;;0.0966416;0.0000025;0.0009722;0.0000080;;;;;;0.000136;0.000028;0.000008;0.000028
54047;2006;11;08;;-0.008838;0.000074;0.281238;0.000086;;0.0958246;0.0000096;0.0007447;0.0000080;;;;;;0.000079;0.000028;0.000066;0.000028
54048;2006;11;09;;-0.010696;0.000074;0.282362;0.000086;;0.0951318;0.0000042;0.0006519;0.0000080;;;;;;0.000090;0.000028;0.000094;0.000027
54049;2006;11;10;;-0.012376;0.000074;0.283298;0.000086;;0.0944748;0.0000055;0.0006817;0.0000080;;;;;;0.000154;0.000028;0.000078;0.000027
54050;2006;11;11;;-0.014033;0.000074;0.283966;0.000086;;0.0936953;0.0000070;0.0008065;0.0000079;;;;;;0.000171;0.000029;0.000069;0.000028
54051;2006;11;12;;-0.014794;0.000074;0.284752;0.000087;;0.0927572;0.0000075;0.0010427;0.0000079;;;;;;0.000167;0.000029;0.000066;0.000028
54052;2006;11;13;;-0.015761;0.000074;0.285804;0.000087;;0.0917094;0.0000059;0.0011009;0.0000079;;;;;;0.000163;0.000029;0.000064;0.000028
54053;2006;11;14;;-0.016828;0.000074;0.286772;0.000087;;0.0905485;0.0000031;0.0012104;0.0000078;;;;;;0.000159;0.000029;0.000061;0.000029
54054;2006;11;15;;-0.017800;0.000074;0.287523;0.000087;;0.0893216;0.0000344;0.0012161;0.0000078;;;;;;0.000141;0.000029;0.000092;0.000029
54055;2006;11;16;;-0.018528;0.000074;0.288233;0.000087;;0.0880866;0.0000117;0.0011919;0.0000078;;;;;;0.000128;0.000029;0.000102;0.000029
54056;2006;11;17;;-0.019707;0.000074;0.289412;0.000087;;0.0868477;0.0000046;0.0012010;0.0000078;;;;;;0.000115;0.000029;0.000020;0.000029
54057;2006;11;18;;-0.021264;0.000074;0.290367;0.000087;;0.0856359;0.0000062;0.0011179;0.0000079;;;;;;0.000120;0.000029;0.000014;0.000029
54058;2006;11;19;;-0.022709;0.000074;0.291097;0.000087;;0.0845604;0.0000065;0.0010080;0.0000079;;;;;;0.000131;0.000029;0.000047;0.000030
54059;2006;11;20;;-0.024160;0.000074;0.291528;0.000087;;0.0835953;0.0000048;0.0009530;0.0000080;;;;;;0.000143;0.000029;0.000080;0.000030
54060;2006;11;21;;-0.025791;0.000074;0.292214;0.000087;;0.0827685;0.0000023;0.0007662;0.0000081;;;;;;0.000154;0.000029;0.000113;0.000030
54061;2006;11;22;;-0.026830;0.000074;0.293060;0.000087;;0.0820733;0.0000037;0.0006866;0.0000081;;;;;;0.000266;0.000030;0.000037;0.000030
54062;2006;11;23;;-0.028106;0.000074;0.294562;0.000087;;0.0814956;0.0000047;0.0005780;0.0000082;;;;;;0.000302;0.000030;0.000003;0.000030
54063;2006;11;24;;-0.029651;0.000074;0.296071;0.000087;;0.0809393;0.0000052;0.0005526;0.0000083;;;;;;0.000301;0.000030;-0.000005;0.000031
54064;2006;11;25;;-0.031234;0.000074;0.297579;0.000087;;0.0802923;0.0000057;0.0006989;0.0000084;;;;;;0.000299;0.000031;-0.000012;0.000031
54065;2006;11;26;;-0.032914;0.000074;0.299122;0.000087;;0.0794740;0.0000048;0.0009255;0.0000085;;;;;;0.000298;0.000031;-0.000020;0.000031
54066;2006;11;27;;-0.034546;0.000074;0.300480;0.000087;;0.0783930;0.0000046;0.0012481;0.0000086;;;;;;0.000297;0.000031;-0.000027;0.000031
54067;2006;11;28;;-0.035853;0.000074;0.301473;0.000087;;0.0770158;0.0000052;0.0014572;0.0000087;;;;;;0.000296;0.000031;-0.000035;0.000032
54068;2006;11;29;;-0.036703;0.000074;0.302099;0.000088;;0.0753835;0.0000053;0.0016874;0.0000089;;;;;;0.000195;0.000032;0.000034;0.000032
54069;2006;11;30;;-0.037453;0.000074;0.303160;0.000088;;0.0736095;0.0000119;0.0018010;0.0000091;;;;;;0.000117;0.000032;0.000047;0.000032
54070;2006;12;01;;-0.038274;0.000074;0.304142;0.000088;;0.0718091;0.0000083;0.0017724;0.0000093;;;;;;0.000076;0.000032;0.000031;0.000032
54071;2006;12;02;;-0.038612;0.000074;0.305137;0.000088;;0.0700942;0.0000055;0.0015826;0.0000095;;;;;;0.000071;0.000031;0.000028;0.000032
54072;2006;12;03;;-0.038681;0.000074;0.306751;0.000088;;0.0687043;0.0000047;0.0012525;0.0000098;;;;;;0.000075;0.000031;0.000031;0.000032
54073;2006;12;04;;-0.038686;0.000074;0.308655;0.000088;;0.0676050;0.0000038;0.0009757;0.0000100;;;;;;0.000079;0.000031;0.000033;0.000031
54074;2006;12;05;;-0.038759;0.000074;0.310444;0.000088;;0.0667376;0.0000027;0.0008280;0.0000103;;;;;;0.000084;0.000031;0.000036;0.000031
54075;2006;12;06;;-0.039279;0.000074;0.312265;0.000088;;0.0660005;0.0000046;0.0006951;0.0000106;;;;;;0.000132;0.000031;0.000086;0.000031
54076;2006;12;07;;-0.040255;0.000074;0.314257;0.000088;;0.0653070;0.0000025;0.0007490;0.0000109;;;;;;0.000100;0.000031;0.000121;0.000031
54077;2006;12;08;;-0.041540;0.000074;0.316249;0.000088;;0.0644942;0.0000054;0.0008632;0.0000112;;;;;;0.000080;0.000031;0.000081;0.000031
54078;2006;12;09;;-0.042620;0.000074;0.317760;0.000088;;0.0635363;0.0000081;0.0010525;0.0000115;;;;;;0.000083;0.000031;0.000069;0.000031
54079;2006;12;10;;-0.043383;0.000074;0.318855;0.000087;;0.0624337;0.0000050;0.0012194;0.0000117;;;;;;0.000091;0.000031;0.000079;0.000031
54080;2006;12;11;;-0.044228;0.000074;0.319751;0.000087;;0.0611500;0.0000040;0.0013304;0.0000120;;;;;;0.000098;0.000031;0.000088;0.000031
54081;2006;12;12;;-0.044874;0.000074;0.320664;0.000087;;0.0597521;0.0000030;0.0014187;0.0000123;;;;;;0.000106;0.000031;0.000097;0.000031
54082;2006;12;13;;-0.045599;0.000073;0.322248;0.000087;;0.0583115;0.0000022;0.0014211;0.0000126;;;;;;0.000314;0.000031;-0.000039;0.000031
54083;2006;12;14;;-0.046638;0.000073;0.323796;0.000087;;0.0569350;0.0000038;0.0013306;0.0000129;;;;;;0.000371;0.000032;-0.000086;0.000031
54084;2006;12;15;;-0.047984;0.000073;0.325200;0.000087;;0.0556448;0.0000062;0.0012319;0.0000132;;;;;;0.000368;0.000032;-0.000095;0.000032
54085;2006;12;16;;-0.049021;0.000073;0.326550;0.000087;;0.0544113;0.0000071;0.0011251;0.0000135;;;;;;0.000339;0.000032;-0.000070;0.000032
54086;2006;12;17;;-0.049618;0.000073;0.327987;0.000086;;0.0533448;0.0000076;0.0009277;0.0000138;;;;;;0.000299;0.000032;-0.000032;0.000032
54087;2006;12;18;;-0.050193;0.000072;0.329524;0.000086;;0.0524968;0.0000061;0.0007536;0.0000141;;;;;;0.000260;0.000033;0.000005;0.000032
54088;2006;12;19;;-0.050506;0.000072;0.331048;0.000086;;0.0518373;0.0000037;0.0006512;0.0000143;;;;;;0.000220;0.000033;0.000043;0.000033
54089;2006;12;20;;-0.051138;0.000072;0.332254;0.000086;;0.0512331;0.0000067;0.0005543;0.0000146;;;;;;0.000244;0.000033;0.000038;0.000033
54090;2006;12;21;;-0.051984;0.000072;0.333169;0.000085;;0.0506879;0.0000099;0.0005047;0.0000149;;;;;;0.000284;0.000033;0.000021;0.000033
54091;2006;12;22;;-0.052687;0.000072;0.333523;0.000085;;0.0501859;0.0000084;0.0006005;0.0000152;;;;;;0.000325;0.000034;0.000005;0.000034
54092;2006;12;23;;-0.052676;0.000072;0.334104;0.000085;;0.0495079;0.0000081;0.0008191;0.0000155;;;;;;0.000311;0.000034;-0.000013;0.000034
54093;2006;12;24;;-0.052095;0.000072;0.335145;0.000085;;0.0485740;0.0000083;0.0011004;0.0000157;;;;;;0.000277;0.000034;-0.000032;0.000034
54094;2006;12;25;;-0.051278;0.000071;0.336829;0.000085;;0.0473537;0.0000085;0.0013351;0.0000160;;;;;;0.000243;0.000034;-0.000052;0.000034
54095;2006;12;26;;-0.050713;0.000071;0.338643;0.000085;;0.0458791;0.0000087;0.0015324;0.0000162;;;;;;0.000209;0.000035;-0.000071;0.000035
54096;2006;12;27;;-0.050402;0.000071;0.340383;0.000085;;0.0442443;0.0000089;0.0016382;0.0000165;;;;;;0.000175;0.000035;-0.000090;0.000035
54097;2006;12;28;;-0.050300;0.000071;0.342145;0.000085;;0.0425833;0.0000091;0.0016250;0.0000168;;;;;;0.000141;0.000035;-0.000109;0.000035
54098;2006;12;29;;-0.049892;0.000071;0.343852;0.000085;;0.0410174;0.0000053;0.0015052;0.0000170;;;;;;0.000217;0.000035;0.000026;0.000035
54099;2006;12;30;;-0.049485;0.000071;0.345504;0.000084;;0.0396270;0.0000044;0.0013444;0.0000173;;;;;;0.000200;0.000035;0.000038;0.000035
54100;2006;12;31;;-0.049445;0.000071;0.346471;0.000084;;0.0385024;0.0000049;0.0010595;0.0000175;;;;;;0.000139;0.000035;-0.000009;0.000035
54101;2007;01;01;;-0.049367;0.000063;0.347325;0.000062;;0.0376484;0.0000071;0.0007459;0.0000355;;;;;;0.000077;0.000042;-0.000057;0.000040
54102;2007;01;02;;-0.049899;0.000063;0.348614;0.000062;;0.0369907;0.0000078;0.0005840;0.0000358;;;;;;0.000016;0.000042;-0.000104;0.000040
54103;2007;01;03;;-0.051090;0.000063;0.349944;0.000062;;0.0364176;0.0000085;0.0005216;0.0000361;;;;;;-0.000045;0.000042;-0.000152;0.000040
54104;2007;01;04;;-0.052994;0.000063;0.351297;0.000062;;0.0358979;0.0000074;0.0005440;0.0000363;;;;;;-0.000004;0.000041;-0.000159;0.000039
54105;2007;01;05;;-0.054542;0.000063;0.352665;0.000062;;0.0352765;0.0000059;0.0007220;0.0000365;;;;;;0.000063;0.000041;-0.000156;0.000039
54106;2007;01;06;;-0.056058;0.000063;0.354214;0.000062;;0.0344666;0.0000085;0.0009089;0.0000367;;;;;;0.000141;0.000041;-0.000104;0.000038
54107;2007;01;07;;-0.056758;0.000063;0.355518;0.000062;;0.0334679;0.0000127;0.0010650;0.0000368;;;;;;0.000222;0.000040;-0.000035;0.000037
54108;2007;01;08;;-0.057202;0.000063;0.357118;0.000062;;0.0323037;0.0000161;0.0011881;0.0000369;;;;;;0.000303;0.000040;0.000035;0.000037
54109;2007;01;09;;-0.057554;0.000063;0.359010;0.000062;;0.0310278;0.0000158;0.0013170;0.0000370;;;;;;0.000384;0.000039;0.000103;0.000036
